32.63;32.63;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
32.69;32.69;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.75;32.75;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
32.75;32.75;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
85.00;85.00;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
32.31;32.31;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
32.38;32.38;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.38;32.38;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
32.38;32.38;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
32.44;32.44;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.44;32.44;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.50;32.50;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.56;32.56;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.63;32.63;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
32.63;32.63;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.69;32.69;0.00;99.29;38.12;8.64;2.34;1.99;1.24;1.34
32.75;32.75;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.81;32.81;0.00;99.31;38.12;8.64;2.34;1.99;1.24;1.34
32.88;32.88;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.94;32.94;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
33.00;33.00;0.00;99.34;38.12;8.64;2.34;1.99;1.24;1.34
33.06;33.06;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
33.06;33.06;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
33.13;33.13;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
33.19;33.19;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
33.25;33.25;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.25;33.25;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
85.00;85.00;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
31.94;31.94;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
31.94;31.94;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
31.94;31.94;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.00;32.00;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.00;32.00;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.06;32.06;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
32.06;32.06;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.13;32.13;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.13;32.13;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.19;32.19;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.19;32.19;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
32.25;32.25;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.25;32.25;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.31;32.31;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.31;32.31;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
32.38;32.38;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.38;32.38;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.44;32.44;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.44;32.44;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.50;32.50;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.56;32.56;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
32.56;32.56;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.56;32.56;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.63;32.63;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
32.69;32.69;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
32.69;32.69;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.75;32.75;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.81;32.81;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
85.00;85.00;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.44;34.44;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.44;34.44;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
34.44;34.44;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
34.38;34.38;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.38;34.38;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
34.38;34.38;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
34.38;34.38;0.00;99.34;38.12;8.64;2.34;1.99;1.24;1.34
34.31;34.31;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
34.31;34.31;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
34.31;34.31;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
34.31;34.31;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.25;34.25;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.19;34.19;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
34.19;34.19;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.19;34.19;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
34.19;34.19;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
34.19;34.19;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.19;34.19;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.19;34.19;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.25;34.25;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
34.25;34.25;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
34.25;34.25;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.31;34.31;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
34.31;34.31;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.31;34.31;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.38;34.38;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
34.38;34.38;0.00;99.34;38.12;8.64;2.34;1.99;1.24;1.34
34.44;34.44;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
34.50;34.50;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
34.56;34.56;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
34.56;34.56;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
34.56;34.56;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
34.63;34.63;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
34.63;34.63;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
34.63;34.63;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
34.69;34.69;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
34.69;34.69;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
34.69;34.69;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
34.69;34.69;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
34.69;34.69;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
34.75;34.75;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
85.00;85.00;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
31.81;31.81;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
31.81;31.81;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
31.87;31.87;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
31.87;31.87;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
31.94;31.94;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
31.94;31.94;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.00;32.00;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.06;32.06;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.13;32.13;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.19;32.19;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.25;32.25;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
32.31;32.31;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
32.31;32.31;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.38;32.38;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
32.44;32.44;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.50;32.50;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
32.56;32.56;0.00;99.33;38.12;8.64;2.34;1.99;1.24;1.34
32.56;32.56;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
32.63;32.63;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.69;32.69;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
32.69;32.69;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
32.75;32.75;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.75;32.75;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
32.81;32.81;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
32.81;32.81;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
32.88;32.88;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
32.88;32.88;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
32.94;32.94;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.00;33.00;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
33.00;33.00;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
33.06;33.06;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
33.13;33.13;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.13;33.13;0.00;99.34;38.12;8.64;2.34;1.99;1.24;1.34
33.19;33.19;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.25;33.25;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.25;33.25;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
33.25;33.25;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
33.31;33.31;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.31;33.31;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
33.31;33.31;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.38;33.38;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
33.38;33.38;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
33.44;33.44;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
33.44;33.44;0.00;99.33;38.12;8.64;2.34;1.99;1.24;1.34
33.44;33.44;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
33.44;33.44;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
33.50;33.50;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
33.50;33.50;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
33.50;33.50;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
33.50;33.50;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
33.56;33.56;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.56;33.56;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.69;33.69;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.69;33.69;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.75;33.75;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.75;33.75;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.75;33.75;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.81;33.81;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.81;33.81;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.88;33.88;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.94;33.94;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
946684800;33.94;33.94;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.00;34.00;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.00;34.00;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.00;34.00;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.00;34.00;0.00;99.36;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.00;34.00;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.06;34.06;0.00;99.35;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.06;34.06;0.00;99.34;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.13;34.13;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.13;34.13;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.19;34.19;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.19;34.19;0.00;99.37;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.19;34.19;0.00;99.38;38.12;8.64;2.34;1.99;1.24;1.34
946684800;34.19;34.19;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
1498768981;29.69;29.69;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498768982;29.69;29.69;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498768983;29.75;29.75;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498768991;29.94;29.94;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498768992;29.94;29.94;0.00;99.50;38.12;8.64;2.34;1.99;1.24;1.34
1498768994;30.00;30.00;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498768995;30.06;30.06;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498768997;30.06;30.06;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769000;30.19;30.19;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769001;30.19;30.19;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769002;30.25;30.25;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769003;30.25;30.25;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769005;30.31;30.31;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769006;30.37;30.37;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769008;30.37;30.37;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769009;30.44;30.44;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769011;30.50;30.50;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769012;30.50;30.50;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769013;30.56;30.56;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769014;30.56;30.56;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769016;30.62;30.62;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769017;30.69;30.69;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769019;30.69;30.69;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769020;30.75;30.75;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769022;30.81;30.81;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769023;30.81;30.81;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769024;30.87;30.87;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769026;30.87;30.87;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
1498769027;30.94;30.94;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769028;31.00;31.00;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769030;31.00;31.00;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769031;31.06;31.06;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769033;31.06;31.06;0.00;99.50;38.12;8.64;2.34;1.99;1.24;1.34
1498769034;31.12;31.12;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769036;31.12;31.12;0.00;99.39;38.12;8.64;2.34;1.99;1.24;1.34
1498769037;31.19;31.19;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769038;31.19;31.19;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
1498769040;31.25;31.25;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769041;31.25;31.25;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769042;31.31;31.31;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769044;31.31;31.31;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769045;31.37;31.37;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769047;31.37;31.37;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769048;31.37;31.37;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769049;31.44;31.44;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769051;31.44;31.44;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769052;31.50;31.50;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769153;30.50;30.50;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769154;30.50;30.50;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769156;30.50;30.50;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769157;30.50;30.50;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769159;30.50;30.50;0.00;99.51;38.12;8.64;2.34;1.99;1.24;1.34
1498769160;30.50;30.50;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769161;30.56;30.56;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769163;30.56;30.56;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769164;30.56;30.56;0.00;99.50;38.12;8.64;2.34;1.99;1.24;1.34
1498769166;30.56;30.56;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769167;30.62;30.62;0.00;99.50;38.12;8.64;2.34;1.99;1.24;1.34
1498769168;30.62;30.62;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769170;30.62;30.62;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
1498769171;30.62;30.62;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769172;30.69;30.69;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769174;30.69;30.69;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769175;30.75;30.75;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769177;30.75;30.75;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769178;30.81;30.81;0.00;99.51;38.12;8.64;2.34;1.99;1.24;1.34
1498769179;30.81;30.81;0.00;99.42;38.12;8.64;2.34;1.99;1.24;1.34
1498769181;30.87;30.87;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769182;30.87;30.87;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769184;30.94;30.94;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769185;30.94;30.94;0.00;99.51;38.12;8.64;2.34;1.99;1.24;1.34
1498769186;31.00;31.00;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769188;31.00;31.00;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769189;31.00;31.00;0.00;99.41;38.12;8.64;2.34;1.99;1.24;1.34
1498769190;31.06;31.06;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769192;31.06;31.06;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769193;31.06;31.06;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769195;31.12;31.12;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769196;31.12;31.12;0.00;99.52;38.12;8.64;2.34;1.99;1.24;1.34
1498769197;31.19;31.19;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769199;31.19;31.19;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769200;31.25;31.25;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769201;31.25;31.25;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769203;31.31;31.31;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769204;31.37;31.37;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769206;31.37;31.37;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769207;31.44;31.44;0.00;99.50;38.12;8.64;2.34;1.99;1.24;1.34
1498769208;31.44;31.44;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769210;31.50;31.50;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769211;31.50;31.50;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769212;31.56;31.56;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769214;31.56;31.56;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769215;31.56;31.56;0.00;99.50;38.12;8.64;2.34;1.99;1.24;1.34
1498769217;31.62;31.62;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769218;31.62;31.62;0.00;99.51;38.12;8.64;2.34;1.99;1.24;1.34
1498769220;31.69;31.69;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769221;31.69;31.69;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769222;31.69;31.69;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769224;31.75;31.75;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769225;31.75;31.75;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769227;31.81;31.81;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769228;31.81;31.81;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769229;31.87;31.87;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769231;31.87;31.87;0.00;99.43;38.12;8.64;2.34;1.99;1.24;1.34
1498769232;31.94;31.94;0.00;99.50;38.12;8.64;2.34;1.99;1.24;1.34
1498769233;32.00;32.00;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769235;32.00;32.00;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769236;32.06;32.06;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769238;32.13;32.13;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769239;32.13;32.13;0.00;99.40;38.12;8.64;2.34;1.99;1.24;1.34
1498769240;32.19;32.19;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769242;32.19;32.19;0.00;99.51;38.12;8.64;2.34;1.99;1.24;1.34
1498769243;32.25;32.25;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769245;32.25;32.25;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769246;32.31;32.31;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769247;32.31;32.31;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769249;32.38;32.38;0.00;99.44;38.12;8.64;2.34;1.99;1.24;1.34
1498769250;32.38;32.38;0.00;99.47;38.12;8.64;2.34;1.99;1.24;1.34
1498769251;32.38;32.38;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769253;32.38;32.38;0.00;99.46;38.12;8.64;2.34;1.99;1.24;1.34
1498769254;32.38;32.38;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
1498769256;32.44;32.44;0.00;99.48;38.12;8.64;2.34;1.99;1.24;1.34
1498769257;32.44;32.44;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769258;32.44;32.44;0.00;99.45;38.12;8.64;2.34;1.99;1.24;1.34
1498769260;32.38;32.38;0.00;99.49;38.12;8.64;2.34;1.99;1.24;1.34
